scorer,qrels_variant,threshold,pruning_percent,pipeline,metric,n_queries,mean_full,mean_pruned,mean_diff_pruned_minus_full,lower_bound_relative,lower_bound_absolute,upper_bound_absolute,ci95_low,ci95_high,p_noninferiority,t_noninferiority,df_noninferiority,p_upper_test,t_upper_test,df_upper_test,passes_pruning_tost_p_lt_0.05,margin_respected_by_mean,margin_respected_by_ci
tasb,dev.small,0.45,45.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.2745094920686844,-0.1361479717869961,-0.05,-0.02053287319278403,1000000.0,-0.14423990055283017,-0.12805604302116205,1.0,-28.008246482739892,6979.0,0.0,-242254261.22162202,6979.0,False,False,False
tasb,dev.small,0.6,60.0,BM25,R@100,6980,0.6777578796561604,0.31973495702005733,-0.35802292263610314,-0.05,-0.033887893982808025,1000000.0,-0.3704769190521631,-0.34556892622004315,1.0,-51.020022682795904,6979.0,0.0,-157403663.40876463,6979.0,False,False,False
tasb,dev.small,0.6,60.0,BM25,RR@10,6980,0.18427616318733797,0.10282684086050847,-0.08144932232682948,-0.05,-0.009213808159366899,1000000.0,-0.08797819971051424,-0.07492044494314473,1.0,-21.688807434821673,6979.0,0.0,-300251329.99094427,6979.0,False,False,False
tasb,dev.small,0.6,60.0,BM25,nDCG@10,6980,0.2299347532023317,0.12261491185509547,-0.10731984134723623,-0.05,-0.011496737660116586,1000000.0,-0.11425821379096618,-0.10038146890350627,1.0,-27.072978708179203,6979.0,0.0,-282530836.2171751,6979.0,False,False,False
tasb,dev.small,0.6,60.0,SPLADE,R@100,6980,0.8166905444126075,0.3800262655205348,-0.43666427889207265,-0.05,-0.04083452722063038,1000000.0,-0.4490684644726603,-0.424260093311485,1.0,-62.555225726625586,6979.0,0.0,-158035753.4473103,6979.0,False,False,False
tasb,dev.small,0.6,60.0,SPLADE,RR@10,6980,0.29693398371765134,0.16058062718879335,-0.13635335652885797,-0.05,-0.014846699185882568,1000000.0,-0.1444752387921694,-0.12823147426554654,1.0,-29.326943386632806,6979.0,0.0,-241360827.68435603,6979.0,False,False,False
tasb,dev.small,0.6,60.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.18577997143012756,-0.16677355757626663,-0.05,-0.01762767645031971,1000000.0,-0.1752225018025045,-0.15832461335002876,1.0,-34.60447285266566,6979.0,0.0,-232017661.91957247,6979.0,False,False,False
tasb,dev.small,0.6,60.0,TAS-B,R@100,6980,0.8869149952244508,0.40372492836676216,-0.48319006685768867,-0.05,-0.04434574976122255,1000000.0,-0.4955194990843651,-0.47086063463101224,1.0,-69.7735496649538,6979.0,0.0,-158993931.69879514,6979.0,False,False,False
tasb,dev.small,0.6,60.0,TAS-B,RR@10,6980,0.3472977213808159,0.18510762041206166,-0.16219010096875425,-0.05,-0.017364886069040793,1000000.0,-0.1708955478118619,-0.1534846541256466,1.0,-32.61193217557193,6979.0,0.0,-225181350.41254503,6979.0,False,False,False
tasb,dev.small,0.6,60.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.21233981226225646,-0.19831765159342407,-0.05,-0.02053287319278403,1000000.0,-0.20727251920053258,-0.18936278398631556,1.0,-38.9187445404604,6979.0,0.0,-218909361.13231564,6979.0,False,False,False
cdd,test-2019_test-2020,0.15,15.0,BM25,R@100,97,0.4769567428702133,0.4434186398449886,-0.03353810302522481,-0.05,-0.023847837143510665,1000000.0,-0.051328865808269786,-0.015747340242179827,0.8588373126000357,-1.0811804971115848,96.0,0.0,-111573876.97819029,96.0,False,False,False
cdd,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.8059401080019636,0.007261495663557521,-0.05,-0.039933930616920306,1000000.0,-0.04858315870239374,0.06310615002950878,0.04834405793388181,1.6775496563890568,96.0,0.0,-35544750.33741666,96.0,True,True,False
cdd,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.481941556859169,-0.005440826823227684,-0.05,-0.02436911918411984,1000000.0,-0.029339822853140886,0.01845816920668552,0.05960511300252047,1.5721314541169789,96.0,0.0,-83057226.33061518,96.0,False,True,False
cdd,test-2019_test-2020,0.15,15.0,SPLADE,R@100,97,0.4689618970534333,0.4267053027344551,-0.042256594318978075,-0.05,-0.023448094852671665,1000000.0,-0.05672330579906906,-0.027789882838887087,0.9943132313285653,-2.5807230907616714,96.0,0.0,-137210477.87131304,96.0,False,False,False
cdd,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8489690721649484,-0.012841597119947635,-0.05,-0.04309053346424481,1000000.0,-0.04667841058138372,0.02099521634148845,0.039574672291093356,1.774507051391298,96.0,0.0,-58663453.616389714,96.0,True,True,False
cdd,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5672290679689383,-0.023077262375566905,-0.05,-0.029515316517225262,1000000.0,-0.04383573385778824,-0.0023187908933455723,0.2697993845353631,0.6156251185894939,96.0,0.0,-95622857.34954372,96.0,False,True,False
cdd,test-2019_test-2020,0.15,15.0,TAS-B,R@100,97,0.553444309695361,0.5030568247431806,-0.05038748495218035,-0.05,-0.02767221548476805,1000000.0,-0.06445933604938306,-0.036315633854977644,0.9990807017581945,-3.2042304323399304,96.0,0.0,-141060646.38105592,96.0,False,False,False
cdd,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067747,0.9527491408934707,0.017255768286696123,-0.05,-0.04677466863033874,1000000.0,-0.0010756542618679428,0.035587190835260185,2.3751840466227503e-10,6.933417873276105,96.0,0.0,-108283155.44087854,96.0,True,True,True
cdd,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6775061184509097,-0.02043063950668545,-0.05,-0.03489683789787975,1000000.0,-0.039054672681159905,-0.001806606332210997,0.06320190620511831,1.541834498736402,96.0,0.0,-106581873.72679716,96.0,False,True,False
cdd,test-2019_test-2020,0.3,30.0,BM25,R@100,97,0.4769567428702133,0.390997931725506,-0.0859588111447074,-0.05,-0.023847837143510665,1000000.0,-0.11328152706354386,-0.05863609522587093,0.9999909112210789,-4.512337255656566,96.0,0.0,-72649603.65047197,96.0,False,False,False
cdd,test-2019_test-2020,0.3,30.0,BM25,RR@10,97,0.7986786123384061,0.791449844542628,-0.007228767795778102,-0.05,-0.039933930616920306,1000000.0,-0.0680055744139135,0.0535480388223573,0.14406394102581677,1.0681580477553971,96.0,0.0,-32660227.417866714,96.0,False,True,False
cdd,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4623582513203258,-0.02502413236207088,-0.05,-0.02436911918411984,1000000.0,-0.054208911136876904,0.004160646412735142,0.5177208555647824,-0.04455030795714944,96.0,0.0,-68014370.6594439,96.0,False,False,False
cdd,test-2019_test-2020,0.3,30.0,SPLADE,R@100,97,0.4689618970534333,0.3665190652921869,-0.1024428317612463,-0.05,-0.023448094852671665,1000000.0,-0.12808813022810633,-0.07679753329438627,0.999999989575957,-6.114310334881421,96.0,0.0,-77401497.87858836,96.0,False,False,False
cdd,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.8465635738831614,-0.01524709540173458,-0.05,-0.04309053346424481,1000000.0,-0.050695687108081644,0.020201496304612487,0.06112873680201312,1.5591250617516785,96.0,0.0,-55996141.06646871,96.0,False,True,False
cdd,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5414770081965913,-0.04882932214791388,-0.05,-0.029515316517225262,1000000.0,-0.0747328600621128,-0.022925784233714948,0.9289301321725125,-1.4800294190209367,96.0,0.0,-76629857.08868727,96.0,False,False,False
cdd,test-2019_test-2020,0.3,30.0,TAS-B,R@100,97,0.553444309695361,0.4295895554273877,-0.12385475426797331,-0.05,-0.02767221548476805,1000000.0,-0.1479074932195646,-0.09980201531638201,0.9999999999980751,-7.937592093446602,96.0,0.0,-82526341.85968408,96.0,False,False,False
cdd,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067747,0.9411062019309442,0.005612829324169529,-0.05,-0.04677466863033874,1000000.0,-0.028200312094712025,0.039425970743051084,0.0013691741747510287,3.075383037377125,96.0,0.0,-58704521.88394443,96.0,True,True,True
cdd,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,97,0.697936757957595,0.6400590305696123,-0.05787772738798287,-0.05,-0.03489683789787975,1000000.0,-0.08375850025420081,-0.03199695452176493,0.9594222676881403,-1.7625712083129508,96.0,0.0,-76697262.35294892,96.0,False,False,False
cdd,test-2019_test-2020,0.45,45.0,BM25,R@100,97,0.4769567428702133,0.32129548768103894,-0.15566125518917445,-0.05,-0.023847837143510665,1000000.0,-0.19297239791101914,-0.11835011246732977,0.9999999998365199,-7.012585189912568,96.0,0.0,-53200853.03509109,96.0,False,False,False
cdd,test-2019_test-2020,0.45,45.0,BM25,RR@10,97,0.7986786123384061,0.7781214203894616,-0.020557191948944526,-0.05,-0.039933930616920306,1000000.0,-0.09108478123876118,0.049970397340872136,0.29338737723462616,0.5453542741481724,96.0,0.0,-28144792.305035304,96.0,False,True,False
cdd,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,97,0.4873823836823968,0.43313586840407725,-0.0542465152783195,-0.05,-0.02436911918411984,1000000.0,-0.09094528673992874,-0.01754774381671026,0.9453147692239704,-1.6160258274156367,96.0,0.0,-54088579.53967209,96.0,False,False,False
cdd,test-2019_test-2020,0.45,45.0,SPLADE,R@100,97,0.4689618970534333,0.30186037303080665,-0.16710152402262657,-0.05,-0.023448094852671665,1000000.0,-0.2048722410343267,-0.12933080701092645,0.9999999999873985,-7.549494046185644,96.0,0.0,-52553533.53790026,96.0,False,False,False
cdd,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.816179839633448,-0.0456308296514482,-0.05,-0.04309053346424481,1000000.0,-0.09878576986457435,0.007524110561677955,0.5376893955901896,-0.09486320665629497,96.0,0.0,-37343366.28258166,96.0,False,False,False
cdd,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,97,0.5903063303445052,0.4893180102984053,-0.1009883200460999,-0.05,-0.029515316517225262,1000000.0,-0.13427109665025483,-0.06770554344194496,0.9999763782536873,-4.262648888647897,96.0,0.0,-59639991.44661053,96.0,False,False,False
cdd,test-2019_test-2020,0.45,45.0,TAS-B,R@100,97,0.553444309695361,0.3542089356308192,-0.19923537406454178,-0.05,-0.02767221548476805,1000000.0,-0.2349021215656681,-0.16356862656341548,0.9999999999999993,-9.548114198156272,96.0,0.0,-55653650.69936433,96.0,False,False,False
cdd,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067747,0.9061119293078056,-0.02938144329896908,-0.05,-0.04677466863033874,1000000.0,-0.0784982704698777,0.019735383871939544,0.24190286507043218,0.7029216135960351,96.0,0.0,-40413530.03005877,96.0,False,True,False
cdd,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,97,0.697936757957595,0.5811845546906024,-0.11675220326699279,-0.05,-0.03489683789787975,1000000.0,-0.15191218713149077,-0.08159221940249481,0.9999940650707357,-4.621208493681677,96.0,0.0,-56455786.52516404,96.0,False,False,False
cdd,test-2019_test-2020,0.6,60.0,BM25,R@100,97,0.4769567428702133,0.24450894121445027,-0.2324478016557631,-0.05,-0.023847837143510665,1000000.0,-0.27958106289803386,-0.18531454041349232,0.9999999999999698,-8.78504151907481,96.0,0.0,-42114309.95052924,96.0,False,False,False
cdd,test-2019_test-2020,0.6,60.0,BM25,RR@10,97,0.7986786123384061,0.7019759450171822,-0.09670266732122401,-0.05,-0.039933930616920306,1000000.0,-0.17990363049431932,-0.013501704148128707,0.9106014904440001,-1.3543719621255164,96.0,0.0,-23857710.62955891,96.0,False,False,False
cdd,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,97,0.4873823836823968,0.38005733733498365,-0.10732504634741305,-0.05,-0.02436911918411984,1000000.0,-0.15012076597018562,-0.06452932672464048,0.9998926588689719,-3.847726254380457,96.0,0.0,-46382781.78440295,96.0,False,False,False
cdd,test-2019_test-2020,0.6,60.0,SPLADE,R@100,97,0.4689618970534333,0.22565183557030508,-0.24331006148312811,-0.05,-0.023448094852671665,1000000.0,-0.2909663916976928,-0.19565373126856347,0.9999999999999952,-9.157703761470778,96.0,0.0,-41652069.84173164,96.0,False,False,False
cdd,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,97,0.8618106692848961,0.7661184748813614,-0.09569219440353462,-0.05,-0.04309053346424481,1000000.0,-0.16359039771759779,-0.027793991089471448,0.9363057430463378,-1.5377943248660004,96.0,0.0,-29234713.21173222,96.0,False,False,False
cdd,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,97,0.5903063303445052,0.4257582440071839,-0.16454808633732135,-0.05,-0.029515316517225262,1000000.0,-0.20859420394848557,-0.12050196872615712,0.9999999881250552,-6.0853928603126475,96.0,0.0,-45066052.26094344,96.0,False,False,False
cdd,test-2019_test-2020,0.6,60.0,TAS-B,R@100,97,0.553444309695361,0.2650851570829605,-0.28835915261240047,-0.05,-0.02767221548476805,1000000.0,-0.33355651271720443,-0.2431617925075965,1.0,-11.448887262874084,96.0,0.0,-43918159.80660409,96.0,False,False,False
cdd,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,97,0.9354933726067747,0.8509572901325478,-0.08453608247422681,-0.05,-0.04677466863033874,1000000.0,-0.14477829644912177,-0.024293868499331843,0.8917798375892368,-1.2442406929563496,96.0,0.0,-32950058.577877432,96.0,False,False,False
cdd,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,97,0.697936757957595,0.49889064153893153,-0.1990461164186636,-0.05,-0.03489683789787975,1000000.0,-0.24500928486943166,-0.15308294796789554,0.999999999886149,-7.08901830738448,96.0,0.0,-43186420.20426829,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.15,15.0,BM25,R@100,97,0.4769567428702133,0.46551137336618253,-0.011445369504030833,-0.05,-0.023847837143510665,1000000.0,-0.026835013777311276,0.0039442747692496095,0.05647639844373314,1.5996928357455085,96.0,0.0,-128981820.4372816,96.0,False,True,False
finetuned_qualt5,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.8098469972181311,0.011168384879725084,-0.05,-0.039933930616920306,1000000.0,-0.04359263842451781,0.06592940818396797,0.03352320096566194,1.852363020686835,96.0,0.0,-36248122.653474085,96.0,True,True,False
finetuned_qualt5,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.5054054718443594,0.018023088161962623,-0.05,-0.02436911918411984,1000000.0,-0.006997254435487783,0.043043430759413026,0.0005540250772222986,3.363178029453458,96.0,0.0,-79334815.98120654,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,R@100,97,0.4689618970534333,0.4520200962103824,-0.016941800843050796,-0.05,-0.023448094852671665,1000000.0,-0.027124451717330987,-0.006759149968770603,0.10387486022636222,1.2683231208414203,96.0,0.0,-194937877.14690208,96.0,False,True,False
finetuned_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8653330060546556,0.003522336769759449,-0.05,-0.04309053346424481,1000000.0,-0.01193848643493423,0.01898315997445313,1.867178221872023e-08,5.984533611498781,96.0,0.0,-128388008.72754452,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5853861580462856,-0.004920172298219585,-0.05,-0.029515316517225262,1000000.0,-0.01568785461943887,0.005847510022999698,8.352736810633835e-06,4.534028211285567,96.0,0.0,-184346478.85049343,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,R@100,97,0.553444309695361,0.5310193453917941,-0.022424964303566906,-0.05,-0.02767221548476805,1000000.0,-0.03272322797326407,-0.012126700633869747,0.15718261398128885,1.0114046025054972,96.0,0.0,-192749420.65088853,96.0,False,True,False
finetuned_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,9.663195744052903,96.0,0.0,-189852716.5264749,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6937247182640284,-0.004212039693566743,-0.05,-0.03489683789787975,1000000.0,-0.015583185832793185,0.0071591064456596985,2.902629725092315e-07,5.356438330164666,96.0,0.0,-174563258.2316707,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,BM25,R@100,97,0.4769567428702133,0.4412626946380597,-0.035694048232153684,-0.05,-0.023847837143510665,1000000.0,-0.05749426529663797,-0.013893831167669402,0.8582740634932864,-1.0786380288088857,96.0,0.0,-91053422.84031527,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.3,30.0,BM25,RR@10,97,0.7986786123384061,0.8072164948453608,0.008537882506954676,-0.05,-0.039933930616920306,1000000.0,-0.054291366293013114,0.07136713130692246,0.06448149500618372,1.531385309232035,96.0,0.0,-31593315.732663557,96.0,False,True,False
finetuned_qualt5,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4996544494301745,0.012272065747777828,-0.05,-0.02436911918411984,1000000.0,-0.01820494058020076,0.042749072075756414,0.009486207151660575,2.386460679996441,96.0,0.0,-65130553.368980326,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,R@100,97,0.4689618970534333,0.421010286424692,-0.047951610628741134,-0.05,-0.023448094852671665,1000000.0,-0.06620243493494253,-0.02970078632253974,0.9954842353865917,-2.665035484250635,96.0,0.0,-108761356.38650255,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.861896579937817,8.59106529209619e-05,-0.05,-0.04309053346424481,1000000.0,-0.025747688125977417,0.02591950943181934,0.0006417578743237799,3.3175619445741225,96.0,0.0,-76837312.8478669,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5782938777862628,-0.01201245255824236,-0.05,-0.029515316517225262,1000000.0,-0.028288914998622218,0.004264009882137496,0.01767234363851616,2.1345492297669026,96.0,0.0,-121954284.76221293,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,R@100,97,0.553444309695361,0.49229452275059143,-0.06114978694476954,-0.05,-0.02767221548476805,1000000.0,-0.07984041642908696,-0.04245915746045211,0.9997060695450398,-3.55538876804653,96.0,0.0,-106202117.7284536,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,9.663195744052903,96.0,0.0,-189852716.5264749,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,97,0.697936757957595,0.6795804993247984,-0.01835625863279693,-0.05,-0.03489683789787975,1000000.0,-0.03494175627096603,-0.0017707609946278312,0.025305663138994582,1.9796083940987568,96.0,0.0,-119681928.83159274,96.0,True,True,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,BM25,R@100,97,0.4769567428702133,0.4007008853882153,-0.07625585748199809,-0.05,-0.023847837143510665,1000000.0,-0.10599237436258618,-0.04651934060141,0.9996443971926289,-3.4983619160254085,96.0,0.0,-66752419.957883194,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,BM25,RR@10,97,0.7986786123384061,0.8228522336769759,0.024173621338569797,-0.05,-0.039933930616920306,1000000.0,-0.039283137353841556,0.08763038003098114,0.02387085858145649,2.005341708345487,96.0,0.0,-31280895.91163028,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,97,0.4873823836823968,0.48947350904261233,0.0020911253602156244,-0.05,-0.02436911918411984,1000000.0,-0.03369513114600622,0.03787738186643747,0.07272844580008911,1.4676911034449316,96.0,0.0,-55467782.91926274,96.0,False,True,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,R@100,97,0.4689618970534333,0.38295415554860374,-0.08600774150482954,-0.05,-0.023448094852671665,1000000.0,-0.11096735469609068,-0.06104812831356841,0.9999985713352206,-4.975234038600217,96.0,0.0,-79527854.33990696,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8533055146457208,-0.008505154639175259,-0.05,-0.04309053346424481,1000000.0,-0.04076223801379554,0.023751928735445026,0.017938140155793394,2.128259197486365,96.0,0.0,-61536385.83379775,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5662914699082667,-0.024014860436238458,-0.05,-0.029515316517225262,1000000.0,-0.04570889535093742,-0.002320825521539494,0.3079577790078454,0.5032866900949995,96.0,0.0,-91499085.67055905,96.0,False,True,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,R@100,97,0.553444309695361,0.4382103987077242,-0.11523391098763684,-0.05,-0.02767221548476805,1000000.0,-0.14117780155551807,-0.08929002041975562,0.999999999288837,-6.699403522747941,96.0,0.0,-76510673.48880787,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067747,0.937039764359352,0.0015463917525773197,-0.05,-0.04677466863033874,1000000.0,-0.01975398455378006,0.0228467680589347,9.422960619770252e-06,4.503044706679844,96.0,0.0,-93190105.18462104,96.0,True,True,True
finetuned_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,97,0.697936757957595,0.6614008480746697,-0.03653590988292555,-0.05,-0.03489683789787975,1000000.0,-0.05758056828596385,-0.015491251479887256,0.5612699045671243,-0.15460132987077585,96.0,0.0,-94322480.60475272,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,BM25,R@100,97,0.4769567428702133,0.3354455449212889,-0.14151119794892442,-0.05,-0.023847837143510665,1000000.0,-0.18255567560991065,-0.10046672028793817,0.999999931374501,-5.6904104656876715,96.0,0.0,-48361794.46170175,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,BM25,RR@10,97,0.7986786123384061,0.8263745704467353,0.027695958108329248,-0.05,-0.039933930616920306,1000000.0,-0.045910450504777066,0.10130236672143555,0.035645902408831406,1.8238122283051503,96.0,0.0,-26967546.630192883,96.0,True,True,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,97,0.4873823836823968,0.4698592256263194,-0.017523158056077317,-0.05,-0.02436911918411984,1000000.0,-0.05713144708968507,0.02208513097753043,0.3661412408967919,0.343087918414885,96.0,0.0,-50115377.22899233,96.0,False,True,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,R@100,97,0.4689618970534333,0.31358406774952563,-0.15537782930390762,-0.05,-0.023448094852671665,1000000.0,-0.19196185526615758,-0.11879380334165765,0.999999999918048,-7.1582732141176,96.0,0.0,-54258233.4159128,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,97,0.8618106692848961,0.8273482245131728,-0.034462444771723125,-0.05,-0.04309053346424481,1000000.0,-0.08316059610145221,0.014235706558005955,0.3629210120776867,0.35168933985176387,96.0,0.0,-40760980.15504427,96.0,False,True,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5212256099225003,-0.06908072042200494,-0.05,-0.029515316517225262,1000000.0,-0.10308728504766103,-0.03507415579634886,0.9884691829921326,-2.309457214949731,96.0,0.0,-58370625.51027582,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,R@100,97,0.553444309695361,0.3568177898464306,-0.19662651984893043,-0.05,-0.02767221548476805,1000000.0,-0.23312584981274498,-0.16012718988511587,0.9999999999999959,-9.188432879753856,96.0,0.0,-54384140.8540784,96.0,False,False,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,97,0.9354933726067747,0.8968335787923416,-0.03865979381443299,-0.05,-0.04677466863033874,1000000.0,-0.08096212671007344,0.0036425390812074646,0.3521037598819222,0.3807803990231256,96.0,0.0,-46923756.974988684,96.0,False,True,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,97,0.697936757957595,0.602788613110302,-0.09514814484729323,-0.05,-0.03489683789787975,1000000.0,-0.13138433291051288,-0.058911956784073585,0.9993222224377861,-3.300509944234987,96.0,0.0,-54779064.97602563,96.0,False,False,False
itn,test-2019_test-2020,0.15,15.0,BM25,R@100,97,0.4769567428702133,0.43576807646715354,-0.04118866640305982,-0.05,-0.023847837143510665,1000000.0,-0.060578134501782455,-0.02179919830433719,0.960487597678637,-1.7752562295100172,96.0,0.0,-102374360.3064926,96.0,False,False,False
itn,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.7831901489117983,-0.015488463426607752,-0.05,-0.039933930616920306,1000000.0,-0.06309289160558695,0.032115964752371454,0.15530788839464235,1.0193141839322302,96.0,0.0,-41697472.65553521,96.0,False,True,False
itn,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.4697002425971704,-0.017682141085226342,-0.05,-0.02436911918411984,1000000.0,-0.04354030531236322,0.008176023141910533,0.30445296285253654,0.5133213054593092,96.0,0.0,-76764318.1934256,96.0,False,True,False
itn,test-2019_test-2020,0.15,15.0,SPLADE,R@100,97,0.4689618970534333,0.42555914567927006,-0.04340275137416316,-0.05,-0.023448094852671665,1000000.0,-0.057835284111698596,-0.028970218636627732,0.9963827646628237,-2.74447187181054,96.0,0.0,-137535416.25596648,96.0,False,False,False
itn,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8617247586319751,-8.59106529209619e-05,-0.05,-0.04309053346424481,1000000.0,-0.024905496792189615,0.02473367548634769,0.0004321408414515381,3.4393603956484893,96.0,0.0,-79976527.43133292,96.0,True,True,True
itn,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5676483466243868,-0.022657983720118326,-0.05,-0.029515316517225262,1000000.0,-0.039284786584779255,-0.006031180855457393,0.2075040013005212,0.8186599752219987,96.0,0.0,-119384608.85500129,96.0,False,True,False
itn,test-2019_test-2020,0.15,15.0,TAS-B,R@100,97,0.553444309695361,0.4976588559005569,-0.05578545379480406,-0.05,-0.02767221548476805,1000000.0,-0.0713818980432872,-0.04018900954632092,0.9997276168004184,-3.5780166365280097,96.0,0.0,-127271600.54172741,96.0,False,False,False
itn,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,9.663195744052903,96.0,0.0,-189852716.5264749,96.0,True,True,True
itn,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6750917153280939,-0.02284504262950119,-0.05,-0.03489683789787975,1000000.0,-0.03557524245578158,-0.010114842803220801,0.03162512697964887,1.8792025938295975,96.0,0.0,-155927195.48519906,96.0,True,True,False
itn,test-2019_test-2020,0.3,30.0,BM25,R@100,97,0.4769567428702133,0.3813192893974541,-0.09563745347275925,-0.05,-0.023847837143510665,1000000.0,-0.12450279785750007,-0.06677210908801842,0.9999983276489713,-4.936759466473587,96.0,0.0,-68767047.25612736,96.0,False,False,False
