scorer,qrels_variant,threshold,pruning_percent,pipeline,metric,n_queries,mean_full,mean_pruned,mean_diff_pruned_minus_full,lower_bound_relative,lower_bound_absolute,upper_bound_absolute,ci95_low,ci95_high,p_noninferiority,t_noninferiority,passes_pruning_tost_p_lt_0.05,margin_respected_by_mean,margin_respected_by_ci
metadata_qualt5,test-2019_test-2020,0.15,15.0,BM25,R@100,97,0.4769567428702133,0.4639480454338793,-0.013008697436334064,-0.05,-0.023847837143510665,1000000.0,-0.02877766105332496,0.0027602661806568323,0.08781235381036133,1.3644220883391296,False,True,False
metadata_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8584601538209785,-0.0033505154639175277,-0.05,-0.04309053346424481,1000000.0,-0.015394485011972972,0.008693454084137917,1.4258040647179434e-09,6.549610737212967,True,True,True
metadata_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.584505580527258,-0.005800749817247201,-0.05,-0.029515316517225262,1000000.0,-0.015561488581565294,0.0039599889470708916,2.6573343682164564e-06,4.8226926251008,True,True,True
metadata_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,R@100,97,0.4689618970534333,0.45028250001554804,-0.018679397037885122,-0.05,-0.023448094852671665,1000000.0,-0.029621094172065817,-0.007737699903704428,0.19456709161817104,0.865111712808557,False,True,False
metadata_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,9.663195744052903,True,True,True
metadata_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6970557769860797,-0.0008809809715154503,-0.05,-0.03489683789787975,1000000.0,-0.01123450583816145,0.009472543895130551,1.6233467179455187e-09,6.52154152443641,True,True,True
metadata_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,R@100,97,0.553444309695361,0.5305901009223128,-0.022854208773048095,-0.05,-0.02767221548476805,1000000.0,-0.033273768487891264,-0.01243464905820493,0.180496951717934,0.9178571837341025,False,True,False
metadata_qualt5,test-2019_test-2020,0.3,30.0,BM25,RR@10,97,0.7986786123384061,0.8046514482081492,0.00597283586974309,-0.05,-0.039933930616920306,1000000.0,-0.05616823327514343,0.0681139050146296,0.07290253098236824,1.4664088101973576,False,True,False
metadata_qualt5,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4944595686700182,0.007077184987621421,-0.05,-0.02436911918411984,1000000.0,-0.023801271162103968,0.03795564113734681,0.02300653528198579,2.0214877367531185,True,True,True
metadata_qualt5,test-2019_test-2020,0.3,30.0,BM25,R@100,97,0.4769567428702133,0.43347958821299587,-0.0434771546572175,-0.05,-0.023847837143510665,1000000.0,-0.06645876924747454,-0.020495540066960465,0.9533831821526632,-1.6954373313391002,False,False,False
metadata_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.857601047291769,-0.004209621993127151,-0.05,-0.04309053346424481,1000000.0,-0.026813015498203082,0.01839377151194878,0.00046891455101395594,3.414443024710581,True,True,True
metadata_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5718505463027964,-0.018455784041708747,-0.05,-0.029515316517225262,1000000.0,-0.03505223952084562,-0.0018593285625718714,0.09453007050335065,1.3227522276889085,False,True,False
metadata_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,R@100,97,0.4689618970534333,0.4180190422111113,-0.05094285484232188,-0.05,-0.023448094852671665,1000000.0,-0.07119697233312926,-0.030688737351514506,0.9958399195486941,-2.694596160683714,False,False,False
metadata_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,9.663195744052903,True,True,True
metadata_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,97,0.697936757957595,0.674720134095912,-0.02321662386168319,-0.05,-0.03489683789787975,1000000.0,-0.04140942457200093,-0.005023823151365445,0.10279764683697311,1.2744074970285117,False,True,False
metadata_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,R@100,97,0.553444309695361,0.48735226453099006,-0.06609204516437085,-0.05,-0.02767221548476805,1000000.0,-0.08678716297936048,-0.04539692734938122,0.9998107958331138,-3.685060401563293,False,False,False
metadata_qualt5,test-2019_test-2020,0.45,45.0,BM25,RR@10,97,0.7986786123384061,0.8041237113402062,0.005445099001800036,-0.05,-0.039933930616920306,1000000.0,-0.05541292644827849,0.06630312445187857,0.07105893692690372,1.4801114758406122,False,True,False
metadata_qualt5,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,97,0.4873823836823968,0.48319070372625333,-0.004191679956143365,-0.05,-0.02436911918411984,1000000.0,-0.03769894466365493,0.0293155847513682,0.11745326159649584,1.1953199004460997,False,True,False
metadata_qualt5,test-2019_test-2020,0.45,45.0,BM25,R@100,97,0.4769567428702133,0.3998017083461347,-0.07715503452407874,-0.05,-0.023847837143510665,1000000.0,-0.10700500555339816,-0.04730506349475931,0.9996955025232346,-3.5448594033200815,False,False,False
metadata_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8610947471772212,-0.0007159221076746847,-0.05,-0.04309053346424481,1000000.0,-0.02543540369744772,0.024003559482098348,0.000487250763851144,3.40269833105299,True,True,True
metadata_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,97,0.5903063303445052,0.560630134561677,-0.029676195782828332,-0.05,-0.029515316517225262,1000000.0,-0.05054022226750075,-0.008812169298155915,0.5060900520717996,-0.015305905526304873,False,False,False
metadata_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,R@100,97,0.4689618970534333,0.3814494748983486,-0.08751242215508473,-0.05,-0.023448094852671665,1000000.0,-0.11411012496728676,-0.060914719342882694,0.9999968585912657,-4.781115328716993,False,False,False
metadata_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067747,0.9430535100638194,0.0075601374570446744,-0.05,-0.04677466863033874,1000000.0,-0.009116001272297097,0.024236276186386446,2.0824341926708666e-09,6.467548597671883,True,True,True
metadata_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,97,0.697936757957595,0.6621518814768699,-0.03578487648072526,-0.05,-0.03489683789787975,1000000.0,-0.056640801178529696,-0.014928951782920821,0.533590493032648,-0.08451999518238297,False,False,False
metadata_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,R@100,97,0.553444309695361,0.43799692357466913,-0.11544738612069187,-0.05,-0.02767221548476805,1000000.0,-0.1422448892046206,-0.08864988303676315,0.9999999982218457,-6.501812355747402,False,False,False
metadata_qualt5,test-2019_test-2020,0.6,60.0,BM25,RR@10,97,0.7986786123384061,0.809106529209622,0.010427916871215845,-0.05,-0.039933930616920306,1000000.0,-0.056788911731469494,0.07764474547390118,0.07011448738779538,1.4872388245891497,False,True,False
metadata_qualt5,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,97,0.4873823836823968,0.4683458407145477,-0.019036542967849013,-0.05,-0.02436911918411984,1000000.0,-0.05716475389545934,0.019091667959761312,0.3909512707959513,0.2776180647300162,False,True,False
metadata_qualt5,test-2019_test-2020,0.6,60.0,BM25,R@100,97,0.4769567428702133,0.34010155973078954,-0.13685518313942382,-0.05,-0.023847837143510665,1000000.0,-0.17561326730403853,-0.09809709897480912,0.9999999552325439,-5.78763924287162,False,False,False
metadata_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,97,0.8618106692848961,0.823294059891998,-0.038516609392898055,-0.05,-0.04309053346424481,1000000.0,-0.08328704066318503,0.006253821877388918,0.4198626811642827,0.20279383660489825,False,True,False
metadata_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5285883104217745,-0.06171801992273078,-0.05,-0.029515316517225262,1000000.0,-0.0959521976842426,-0.027483842161218963,0.9675371034581178,-1.8671942844405003,False,False,False
metadata_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,R@100,97,0.4689618970534333,0.3134792914894459,-0.15548260556398733,-0.05,-0.023448094852671665,1000000.0,-0.19267306150907143,-0.11829214961890322,0.9999999998611699,-7.047142221908651,False,False,False
metadata_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,97,0.9354933726067747,0.9174521354933725,-0.018041237113402064,-0.05,-0.04677466863033874,1000000.0,-0.053970769298998106,0.017888295072193975,0.05785248423582961,1.5874242526440518,False,True,False
metadata_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,97,0.697936757957595,0.6171552653753851,-0.08078149258221015,-0.05,-0.03489683789787975,1000000.0,-0.1163207845778301,-0.04524220058659021,0.9940315815803243,-2.5628062511667173,False,False,False
metadata_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,R@100,97,0.553444309695361,0.3588807041288975,-0.1945636055664635,-0.05,-0.02767221548476805,1000000.0,-0.2310369036397838,-0.15809030749314318,0.9999999999999931,-9.082721018971771,False,False,False
perplexity,dev.small,0.15,15.0,BM25,RR@10,6980,0.18427616318733797,0.17720010688133894,-0.0070760563059989985,-0.05,-0.009213808159366899,1000000.0,-0.011436720115112745,-0.002715392496885252,0.16829010745113238,0.9610104339863069,False,True,False
perplexity,dev.small,0.15,15.0,BM25,nDCG@10,6980,0.2299347532023317,0.2185213324990386,-0.011413420703293127,-0.05,-0.011496737660116586,1000000.0,-0.015828612742930213,-0.006998228663656043,0.4852462414205626,0.036991949336390356,False,True,False
perplexity,dev.small,0.15,15.0,BM25,R@100,6980,0.6777578796561604,0.6082020057306591,-0.06955587392550143,-0.05,-0.033887893982808025,1000000.0,-0.07753063221518955,-0.06158111563581331,1.0,-8.76767416897225,False,False,False
perplexity,dev.small,0.15,15.0,SPLADE,RR@10,6980,0.29693398371765134,0.2750825487788238,-0.02185143493882749,-0.05,-0.014846699185882568,1000000.0,-0.02596795490167306,-0.01773491497598192,0.9995723305578407,-3.335684351373033,False,False,False
perplexity,dev.small,0.15,15.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.3247900902711164,-0.027763438735277837,-0.05,-0.01762767645031971,1000000.0,-0.03209525204071868,-0.02343162542983699,0.9999977102982304,-4.586803152608111,False,False,False
perplexity,dev.small,0.15,15.0,SPLADE,R@100,6980,0.8166905444126075,0.7314469914040115,-0.08524355300859598,-0.05,-0.04083452722063038,1000000.0,-0.09256136798419154,-0.07792573803300043,1.0,-11.896336450065315,False,False,False
perplexity,dev.small,0.15,15.0,TAS-B,RR@10,6980,0.3472977213808159,0.31899002819848093,-0.028307693182335017,-0.05,-0.017364886069040793,1000000.0,-0.032922514727644264,-0.02369287163702577,0.9999982961142141,-4.648333177496023,False,False,False
perplexity,dev.small,0.15,15.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.3751705624564878,-0.03548690139919277,-0.05,-0.02053287319278403,1000000.0,-0.040280856986201624,-0.030692945812183917,0.9999999994907695,-6.114875315596476,False,False,False
perplexity,dev.small,0.15,15.0,TAS-B,R@100,6980,0.8869149952244508,0.7944842406876791,-0.09243075453677174,-0.05,-0.04434574976122255,1000000.0,-0.09999970323988262,-0.08486180583366086,1.0,-12.453674728915187,False,False,False
perplexity,dev.small,0.3,30.0,BM25,RR@10,6980,0.18427616318733797,0.15743115249920409,-0.026845010688133896,-0.05,-0.009213808159366899,1000000.0,-0.03240339148747743,-0.021286629888790362,0.9999999997338636,-6.218090726688086,False,False,False
perplexity,dev.small,0.3,30.0,BM25,nDCG@10,6980,0.2299347532023317,0.19098922514340919,-0.038945528058922506,-0.05,-0.011496737660116586,1000000.0,-0.044731114980281296,-0.033159941137563716,1.0,-9.300348123043095,False,False,False
perplexity,dev.small,0.3,30.0,BM25,R@100,6980,0.6777578796561604,0.5178724928366762,-0.15988538681948425,-0.05,-0.033887893982808025,1000000.0,-0.17036644500377784,-0.14940432863519065,1.0,-23.56569151507935,False,False,False
perplexity,dev.small,0.3,30.0,SPLADE,RR@10,6980,0.29693398371765134,0.24161942284076954,-0.05531456087688179,-0.05,-0.014846699185882568,1000000.0,-0.0614898482618686,-0.04913927349189497,1.0,-12.846253867137701,False,False,False
perplexity,dev.small,0.3,30.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.28217501771383097,-0.07037851129256323,-0.05,-0.01762767645031971,1000000.0,-0.07682580993393849,-0.06393121265118797,1.0,-16.038914293886368,False,False,False
perplexity,dev.small,0.3,30.0,SPLADE,R@100,6980,0.8166905444126075,0.618935052531041,-0.1977554918815664,-0.05,-0.04083452722063038,1000000.0,-0.20785312703564385,-0.18765785672748897,1.0,-30.463844597789652,False,False,False
perplexity,dev.small,0.3,30.0,TAS-B,RR@10,6980,0.3472977213808159,0.2806083140037295,-0.06668940737708647,-0.05,-0.017364886069040793,1000000.0,-0.07341118708863206,-0.05996762766554086,1.0,-14.384740128738853,False,False,False
perplexity,dev.small,0.3,30.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.32595231737213975,-0.08470514648354077,-0.05,-0.02053287319278403,1000000.0,-0.09168676951917432,-0.07772352344790723,1.0,-18.01832621043161,False,False,False
perplexity,dev.small,0.3,30.0,TAS-B,R@100,6980,0.8869149952244508,0.6730420248328559,-0.21387297039159506,-0.05,-0.04434574976122255,1000000.0,-0.22421947481369545,-0.20352646596949467,1.0,-32.11953216810811,False,False,False
perplexity,dev.small,0.45,45.0,BM25,RR@10,6980,0.18427616318733797,0.12720670168736073,-0.057069461499977256,-0.05,-0.009213808159366899,1000000.0,-0.06343161070022459,-0.050707312299729926,1.0,-14.745272974583246,False,False,False
perplexity,dev.small,0.45,45.0,BM25,nDCG@10,6980,0.2299347532023317,0.15294073631088237,-0.0769940168914493,-0.05,-0.011496737660116586,1000000.0,-0.08375065985089437,-0.07023737393200423,1.0,-19.002717250981615,False,False,False
perplexity,dev.small,0.45,45.0,BM25,R@100,6980,0.6777578796561604,0.4143147086914995,-0.2634431709646609,-0.05,-0.033887893982808025,1000000.0,-0.2756279824899122,-0.2512583594394096,1.0,-36.9310692369306,False,False,False
perplexity,dev.small,0.45,45.0,SPLADE,RR@10,6980,0.29693398371765134,0.19885233319688905,-0.09808165052076227,-0.05,-0.014846699185882568,1000000.0,-0.10571513112914868,-0.09044816991237586,1.0,-21.375020508674893,False,False,False
perplexity,dev.small,0.45,45.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.23016148852544374,-0.12239204048095043,-0.05,-0.01762767645031971,1000000.0,-0.13033415388568312,-0.11444992707621773,1.0,-25.858356210102343,False,False,False
perplexity,dev.small,0.45,45.0,SPLADE,R@100,6980,0.8166905444126075,0.4941618911174785,-0.3225286532951289,-0.05,-0.04083452722063038,1000000.0,-0.33432640882266607,-0.3107308977675918,1.0,-46.80603094698412,False,False,False
perplexity,dev.small,0.45,45.0,TAS-B,RR@10,6980,0.3472977213808159,0.23096619593396098,-0.11633152544685493,-0.05,-0.017364886069040793,1000000.0,-0.12461554582317896,-0.1080475050705309,1.0,-23.419147476989842,False,False,False
perplexity,dev.small,0.45,45.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.2661381141291609,-0.14451934972651967,-0.05,-0.02053287319278403,1000000.0,-0.15307260995819177,-0.13596608949484756,1.0,-28.41620319280515,False,False,False
perplexity,dev.small,0.45,45.0,TAS-B,R@100,6980,0.8869149952244508,0.5338586437440306,-0.3530563514804202,-0.05,-0.04434574976122255,1000000.0,-0.3649737493808129,-0.3411389535800275,1.0,-50.780096420884185,False,False,False
perplexity,dev.small,0.6,60.0,BM25,RR@10,6980,0.18427616318733797,0.09975673125028425,-0.08451943193705369,-0.05,-0.009213808159366899,1000000.0,-0.09150959028796418,-0.0775292735861432,1.0,-21.118536226278685,False,False,False
perplexity,dev.small,0.6,60.0,BM25,nDCG@10,6980,0.2299347532023317,0.11909113343764043,-0.11084361976469127,-0.05,-0.011496737660116586,1000000.0,-0.11831093771198965,-0.1033763018173929,1.0,-26.080325974106987,False,False,False
perplexity,dev.small,0.6,60.0,BM25,R@100,6980,0.6777578796561604,0.31013610315186246,-0.367621776504298,-0.05,-0.033887893982808025,1000000.0,-0.38061518533794336,-0.35462836767065264,1.0,-50.35013207436065,False,False,False
perplexity,dev.small,0.6,60.0,SPLADE,RR@10,6980,0.29693398371765134,0.15511751262109427,-0.14181647109655704,-0.05,-0.014846699185882568,1000000.0,-0.150409268802811,-0.13322367339030308,1.0,-28.966042835929635,False,False,False
perplexity,dev.small,0.6,60.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.17826437620171987,-0.17428915280467433,-0.05,-0.01762767645031971,1000000.0,-0.18320210010165214,-0.16537620550769652,1.0,-34.45595513491308,False,False,False
perplexity,dev.small,0.6,60.0,SPLADE,R@100,6980,0.8166905444126075,0.365090735434575,-0.4515998089780324,-0.05,-0.04083452722063038,1000000.0,-0.46414374523974505,-0.4390558727163198,1.0,-64.19235484723423,False,False,False
perplexity,dev.small,0.6,60.0,TAS-B,RR@10,6980,0.3472977213808159,0.17886404466275527,-0.16843367671806064,-0.05,-0.017364886069040793,1000000.0,-0.17773965086513327,-0.15912770257098802,1.0,-31.822648932772307,False,False,False
perplexity,dev.small,0.6,60.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.2039915192263988,-0.20666594462928176,-0.05,-0.02053287319278403,1000000.0,-0.2161980329095505,-0.197133856349013,1.0,-38.27885201523383,False,False,False
perplexity,dev.small,0.6,60.0,TAS-B,R@100,6980,0.8869149952244508,0.39363658070678126,-0.49327841451766946,-0.05,-0.04434574976122255,1000000.0,-0.5056927214489111,-0.4808641075864279,1.0,-70.88953773511732,False,False,False
perplexity,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.8104810996563573,0.011802487317951244,-0.05,-0.039933930616920306,1000000.0,-0.032569061235436896,0.05617403587133938,0.011387161972010574,2.3144555753326377,True,True,True
perplexity,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.46431217277130454,-0.023070210911092237,-0.05,-0.02436911918411984,1000000.0,-0.04479145103063175,-0.001348970791552724,0.4528805070239954,0.11870006177770197,False,True,False
perplexity,test-2019_test-2020,0.15,15.0,BM25,R@100,97,0.4769567428702133,0.427462294783855,-0.04949444808635839,-0.05,-0.023847837143510665,1000000.0,-0.06691334310176904,-0.03207555307094774,0.997835541481872,-2.9225803542907633,False,False,False
perplexity,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8700867288496155,0.008276059564719357,-0.05,-0.04309053346424481,1000000.0,-0.010226566469810242,0.026778685599248956,1.4987607986924618e-07,5.510670815537814,True,True,True
perplexity,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5752992462284737,-0.015007084116031468,-0.05,-0.029515316517225262,1000000.0,-0.028941001261464407,-0.0010731669705985308,0.020722574733787354,2.0667995513275232,True,True,True
perplexity,test-2019_test-2020,0.15,15.0,SPLADE,R@100,97,0.4689618970534333,0.42373743458615337,-0.04522446246727981,-0.05,-0.023448094852671665,1000000.0,-0.05958751688431091,-0.030861408050248715,0.9983287375158237,-3.0095094554452193,False,False,False
perplexity,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067747,0.9336033382425135,-0.001890034364261169,-0.05,-0.04677466863033874,1000000.0,-0.004540136828073304,0.0007600680995509656,3.3324773277951874e-55,33.61956605964934,True,True,True
perplexity,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6781974951290229,-0.0197392628285722,-0.05,-0.03489683789787975,1000000.0,-0.033640354421771566,-0.005838171235372834,0.01645690969692392,2.1644018753281555,True,True,True
perplexity,test-2019_test-2020,0.15,15.0,TAS-B,R@100,97,0.553444309695361,0.4909947429557599,-0.06244956673960112,-0.05,-0.02767221548476805,1000000.0,-0.07820029220703903,-0.04669884127216321,0.9999850238076674,-4.382813780873826,False,False,False
perplexity,test-2019_test-2020,0.3,30.0,BM25,RR@10,97,0.7986786123384061,0.7975085910652919,-0.0011700212731140548,-0.05,-0.039933930616920306,1000000.0,-0.05639613232849489,0.05405608978226679,0.08337553453724358,1.3932857199360773,False,True,False
perplexity,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4528240276800373,-0.0345583560023594,-0.05,-0.02436911918411984,1000000.0,-0.06177908057507285,-0.007337631429645955,0.7703572557632153,-0.7430175187531249,False,False,False
perplexity,test-2019_test-2020,0.3,30.0,BM25,R@100,97,0.4769567428702133,0.37266255787728536,-0.104294184992928,-0.05,-0.023847837143510665,1000000.0,-0.13347073787232913,-0.07511763211352689,0.9999998237596448,-5.47305019414405,False,False,False
perplexity,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.8686548846342661,0.0068442153493699885,-0.05,-0.04309053346424481,1000000.0,-0.024210741457584957,0.037899172156324934,0.000955918762528796,3.1917511143686097,True,True,True
perplexity,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5464850680865057,-0.04382126225799954,-0.05,-0.029515316517225262,1000000.0,-0.07175471984475662,-0.015887804671242463,0.8440498564703967,-1.0165973105496846,False,False,False
perplexity,test-2019_test-2020,0.3,30.0,SPLADE,R@100,97,0.4689618970534333,0.3629912874001532,-0.10597060965328003,-0.05,-0.023448094852671665,1000000.0,-0.1346978473155128,-0.07724337199104728,0.9999999348022424,-5.7021109775078305,False,False,False
perplexity,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067747,0.9344624447717231,-0.0010309278350515473,-0.05,-0.04677466863033874,1000000.0,-0.026498426199165346,0.024436570529062254,0.0002842511798371688,3.5653524555569795,True,True,True
perplexity,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,97,0.697936757957595,0.6494843777058124,-0.048452380251782716,-0.05,-0.03489683789787975,1000000.0,-0.07634225660938401,-0.020562503894181426,0.8314599517423209,-0.9647779919059442,False,False,False
perplexity,test-2019_test-2020,0.3,30.0,TAS-B,R@100,97,0.553444309695361,0.41938997236304093,-0.1340543373323201,-0.05,-0.02767221548476805,1000000.0,-0.16335447532354389,-0.10475419934109634,0.999999999935013,-7.207025542269546,False,False,False
perplexity,test-2019_test-2020,0.45,45.0,BM25,RR@10,97,0.7986786123384061,0.7619947635411553,-0.036683848797250854,-0.05,-0.039933930616920306,1000000.0,-0.09924634610629723,0.025878648511795527,0.45904194757170236,0.10311866854303457,False,True,False
perplexity,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,97,0.4873823836823968,0.4211919142153098,-0.06619046946708693,-0.05,-0.02436911918411984,1000000.0,-0.10062124996341787,-0.03175968897075598,0.9910954543809234,-2.411061352721275,False,False,False
perplexity,test-2019_test-2020,0.45,45.0,BM25,R@100,97,0.4769567428702133,0.30349430817553785,-0.1734624346946755,-0.05,-0.023847837143510665,1000000.0,-0.21311415682924295,-0.13381071256010807,0.999999999983204,-7.489778827441821,False,False,False
perplexity,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8458026509572901,-0.01600801832760596,-0.05,-0.04309053346424481,1000000.0,-0.05859564795641893,0.02657961130120701,0.10494938472092898,1.2623000653377252,False,True,False
perplexity,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5116006240472266,-0.07870570629727856,-0.05,-0.029515316517225262,1000000.0,-0.11491612633211819,-0.04249528626243894,0.9958621706793018,-2.696520832886107,False,False,False
perplexity,test-2019_test-2020,0.45,45.0,SPLADE,R@100,97,0.4689618970534333,0.3006728054285849,-0.16828909162484829,-0.05,-0.023448094852671665,1000000.0,-0.20485787719159027,-0.1317203060581063,0.9999999999972218,-7.862090627389141,False,False,False
perplexity,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067747,0.9186712485681556,-0.016822124038618887,-0.05,-0.04677466863033874,1000000.0,-0.051148551929691026,0.017504303852453253,0.04323763891682496,1.7320570405305913,True,True,False
perplexity,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,97,0.697936757957595,0.5970977690942757,-0.10083898886331945,-0.05,-0.03489683789787975,1000000.0,-0.13518431583501822,-0.06649366189162068,0.9998778896849784,-3.8111192024133924,False,False,False
perplexity,test-2019_test-2020,0.45,45.0,TAS-B,R@100,97,0.553444309695361,0.34813776714657996,-0.20530654254878108,-0.05,-0.02767221548476805,1000000.0,-0.24182135440389432,-0.16879173069366785,0.9999999999999996,-9.656392419890292,False,False,False
perplexity,test-2019_test-2020,0.6,60.0,BM25,RR@10,97,0.7986786123384061,0.7045900834560629,-0.09408852888234331,-0.05,-0.039933930616920306,1000000.0,-0.16189856443910944,-0.026278493325577204,0.941901157591007,-1.5852524935507661,False,False,False
perplexity,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,97,0.4873823836823968,0.3827000645402356,-0.10468231914216121,-0.05,-0.02436911918411984,1000000.0,-0.14255617170340126,-0.06680846658092116,0.9999711455848126,-4.209248099801602,False,False,False
perplexity,test-2019_test-2020,0.6,60.0,BM25,R@100,97,0.4769567428702133,0.22660594195231576,-0.2503508009178976,-0.05,-0.023847837143510665,1000000.0,-0.29652488781780795,-0.2041767140179872,0.9999999999999997,-9.737167744800802,False,False,False
perplexity,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,97,0.8618106692848961,0.7969072164948453,-0.06490345279005073,-0.05,-0.04309053346424481,1000000.0,-0.12311368931972988,-0.00669321626037158,0.7706008546501726,-0.7438262620413916,False,False,False
perplexity,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,97,0.5903063303445052,0.44733257194013576,-0.1429737584043695,-0.05,-0.029515316517225262,1000000.0,-0.18274935748240564,-0.10319815932633333,0.9999999223299404,-5.662095163290613,False,False,False
perplexity,test-2019_test-2020,0.6,60.0,SPLADE,R@100,97,0.4689618970534333,0.22575127264237668,-0.2432106244110565,-0.05,-0.023448094852671665,1000000.0,-0.28581118761257523,-0.2006100612095378,1.0,-10.239892166970558,False,False,False
perplexity,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,97,0.9354933726067747,0.8979790541646211,-0.03751431844215349,-0.05,-0.04677466863033874,1000000.0,-0.0809395226223665,0.005910885738059521,0.3365136073683346,0.4232944942883362,False,True,False
perplexity,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,97,0.697936757957595,0.5318393899331371,-0.1660973680244581,-0.05,-0.03489683789787975,1000000.0,-0.20567602710011101,-0.12651870894880518,0.9999999987618191,-6.580086340671824,False,False,False
perplexity,test-2019_test-2020,0.6,60.0,TAS-B,R@100,97,0.553444309695361,0.258972447169287,-0.29447186252607405,-0.05,-0.02767221548476805,1000000.0,-0.3362317392643821,-0.252711985787766,1.0,-12.681864867986723,False,False,False
qualt5,dev.small,0.15,15.0,BM25,RR@10,6980,0.18427616318733797,0.19597387092372767,0.011697707736389685,-0.05,-0.009213808159366899,1000000.0,0.0069092673368120645,0.016486148135967306,6.81900302340705e-18,8.560809775275395,True,True,True
qualt5,dev.small,0.15,15.0,BM25,nDCG@10,6980,0.2299347532023317,0.239823368887912,0.009888615685580299,-0.05,-0.011496737660116586,1000000.0,0.005287543659149944,0.014489687712010653,5.229788136947332e-20,9.111309835804029,True,True,True
qualt5,dev.small,0.15,15.0,BM25,R@100,6980,0.6777578796561604,0.6546561604584528,-0.023101719197707735,-0.05,-0.033887893982808025,1000000.0,-0.029890950517649922,-0.016312487877765548,0.0009254228974238453,3.114370409246004,True,True,True
